image,steering_angle,speed
images/img_2025-06-21_10-26-43-037.png,-0.08,20
images/img_2025-06-21_10-26-51-201.png,-0.08,20
images/img_2025-06-21_10-16-10-648.png,-0.08,20
images/img_2025-06-21_10-15-06-282.png,-0.08,20
images/img_2025-06-21_10-16-09-913.png,-0.08,20
images/img_2025-06-21_10-15-08-421.png,-0.08,20
images/img_2025-06-21_10-37-41-063.png,-0.08,20
images/img_2025-06-21_10-16-11-564.png,-0.08,20
images/img_2025-06-21_10-15-07-236.png,-0.08,20
images/img_2025-06-21_10-15-04-914.png,-0.08,20
images/img_2025-06-21_10-25-40-307.png,-0.08,20
images/img_2025-06-21_10-16-09-367.png,-0.08,20
images/img_2025-06-21_10-16-09-499.png,-0.08,20
images/img_2025-06-21_10-15-05-479.png,-0.08,20
images/img_2025-06-21_10-15-07-659.png,-0.08,20
images/img_2025-06-21_10-15-07-829.png,-0.08,20
images/img_2025-06-21_10-15-04-074.png,-0.08,20
images/img_2025-06-21_10-37-41-963.png,-0.08,20
images/img_2025-06-21_10-36-41-535.png,-0.08,20
images/img_2025-06-21_10-15-09-806.png,-0.08,20
images/img_2025-06-21_10-15-06-969.png,-0.08,20
images/img_2025-06-21_10-16-06-099.png,-0.08,20
images/img_2025-06-21_10-16-09-674.png,-0.08,20
images/img_2025-06-21_10-37-51-800.png,-0.08,20
images/img_2025-06-21_10-37-41-879.png,-0.08,20
images/img_2025-06-21_10-26-42-471.png,-0.08,20
images/img_2025-06-21_10-15-06-789.png,-0.08,20
images/img_2025-06-21_10-16-07-447.png,-0.08,20
images/img_2025-06-21_10-16-09-165.png,-0.08,20
images/img_2025-06-21_10-14-59-209.png,-0.08,20
images/img_2025-06-21_10-35-16-279.png,-0.08,20
images/img_2025-06-21_10-16-09-831.png,-0.08,20
images/img_2025-06-21_10-26-51-304.png,-0.08,20
images/img_2025-06-21_10-36-48-093.png,-0.08,20
images/img_2025-06-21_10-16-07-466.png,-0.08,20
images/img_2025-06-21_10-16-10-788.png,-0.08,20
images/img_2025-06-21_10-16-08-039.png,-0.08,20
images/img_2025-06-21_10-26-42-391.png,-0.08,20
images/img_2025-06-21_10-15-00-659.png,-0.08,20
images/img_2025-06-21_10-15-04-537.png,-0.08,20
images/img_2025-06-21_10-16-11-257.png,-0.08,20
images/img_2025-06-21_10-26-48-249.png,-0.08,20
images/img_2025-06-21_10-15-02-490.png,-0.08,20
images/img_2025-06-21_10-16-06-632.png,-0.08,20
images/img_2025-06-21_10-14-59-429.png,-0.08,20
images/img_2025-06-21_10-16-07-047.png,-0.08,20
images/img_2025-06-21_10-15-02-754.png,-0.08,20
images/img_2025-06-21_10-16-10-064.png,-0.08,20
images/img_2025-06-21_10-25-40-419.png,-0.08,20
images/img_2025-06-21_10-37-40-513.png,-0.08,20
images/img_2025-06-21_10-36-48-123.png,-0.08,20
images/img_2025-06-21_10-16-05-527.png,-0.08,20
images/img_2025-06-21_10-25-31-122.png,-0.08,20
images/img_2025-06-21_10-26-49-883.png,-0.08,20
images/img_2025-06-21_10-15-00-904.png,-0.08,20
images/img_2025-06-21_10-16-07-669.png,-0.08,20
images/img_2025-06-21_10-15-04-469.png,-0.08,20
images/img_2025-06-21_10-25-40-256.png,-0.08,20
images/img_2025-06-21_10-26-48-916.png,-0.08,20
images/img_2025-06-21_10-16-07-957.png,-0.08,20
images/img_2025-06-21_10-16-11-013.png,-0.08,20
images/img_2025-06-21_10-15-09-539.png,-0.08,20
images/img_2025-06-21_10-26-49-666.png,-0.08,20
images/img_2025-06-21_10-16-07-399.png,-0.08,20
images/img_2025-06-21_10-26-48-771.png,-0.08,20
images/img_2025-06-21_10-37-40-735.png,-0.08,20
images/img_2025-06-21_10-15-03-649.png,-0.08,20
images/img_2025-06-21_10-16-00-109.png,-0.06,20
images/img_2025-06-21_10-26-43-645.png,-0.06,20
images/img_2025-06-21_10-16-00-459.png,-0.06,20
images/img_2025-06-21_10-35-08-199.png,-0.06,20
images/img_2025-06-21_10-26-38-494.png,-0.06,20
images/img_2025-06-21_10-16-01-551.png,-0.06,20
images/img_2025-06-21_10-36-41-044.png,-0.06,20
images/img_2025-06-21_10-16-00-329.png,-0.06,20
images/img_2025-06-21_10-16-01-859.png,-0.06,20
images/img_2025-06-21_10-35-16-950.png,-0.06,20
images/img_2025-06-21_10-35-08-054.png,-0.06,20
images/img_2025-06-21_10-23-52-539.png,-0.06,20
images/img_2025-06-21_10-26-40-436.png,-0.06,20
images/img_2025-06-21_10-37-39-193.png,-0.06,20
images/img_2025-06-21_10-37-47-403.png,-0.06,20
images/img_2025-06-21_10-37-39-843.png,-0.06,20
images/img_2025-06-21_10-26-43-586.png,-0.06,20
images/img_2025-06-21_10-26-39-432.png,-0.06,20
images/img_2025-06-21_10-26-37-438.png,-0.06,20
images/img_2025-06-21_10-36-39-913.png,-0.06,20
images/img_2025-06-21_10-37-47-215.png,-0.06,20
images/img_2025-06-21_10-16-11-714.png,-0.06,20
images/img_2025-06-21_10-25-40-620.png,-0.06,20
images/img_2025-06-21_10-26-37-822.png,-0.06,20
images/img_2025-06-21_10-16-01-283.png,-0.06,20
images/img_2025-06-21_10-16-04-650.png,-0.06,20
images/img_2025-06-21_10-37-48-243.png,-0.06,20
images/img_2025-06-21_10-26-38-266.png,-0.06,20
images/img_2025-06-21_10-23-59-277.png,-0.06,20
images/img_2025-06-21_10-36-40-435.png,-0.06,20
images/img_2025-06-21_10-16-00-851.png,-0.06,20
images/img_2025-06-21_10-26-34-817.png,-0.06,20
images/img_2025-06-21_10-16-01-351.png,-0.06,20
images/img_2025-06-21_10-23-51-957.png,-0.06,20
images/img_2025-06-21_10-37-47-553.png,-0.06,20
images/img_2025-06-21_10-37-37-853.png,-0.06,20
images/img_2025-06-21_10-16-03-239.png,-0.06,20
images/img_2025-06-21_10-37-39-139.png,-0.06,20
images/img_2025-06-21_10-36-39-839.png,-0.06,20
images/img_2025-06-21_10-35-17-214.png,-0.06,20
images/img_2025-06-21_10-37-38-783.png,-0.06,20
images/img_2025-06-21_10-16-03-759.png,-0.06,20
images/img_2025-06-21_10-16-02-779.png,-0.06,20
images/img_2025-06-21_10-37-48-682.png,-0.06,20
images/img_2025-06-21_10-26-38-956.png,-0.06,20
images/img_2025-06-21_10-25-31-006.png,-0.06,20
images/img_2025-06-21_10-26-34-096.png,-0.06,20
images/img_2025-06-21_10-37-39-043.png,-0.06,20
images/img_2025-06-21_10-37-45-059.png,-0.06,20
images/img_2025-06-21_10-37-43-433.png,-0.06,20
images/img_2025-06-21_10-16-02-729.png,-0.06,20
images/img_2025-06-21_10-37-43-285.png,-0.06,20
images/img_2025-06-21_10-26-40-849.png,-0.06,20
images/img_2025-06-21_10-26-40-815.png,-0.06,20
images/img_2025-06-21_10-26-44-391.png,-0.06,20
images/img_2025-06-21_10-16-11-863.png,-0.06,20
images/img_2025-06-21_10-16-04-351.png,-0.06,20
images/img_2025-06-21_10-16-01-929.png,-0.06,20
images/img_2025-06-21_10-36-39-535.png,-0.06,20
images/img_2025-06-21_10-26-35-959.png,-0.06,20
images/img_2025-06-21_10-35-17-147.png,-0.06,20
images/img_2025-06-21_10-16-01-700.png,-0.06,20
images/img_2025-06-21_10-25-40-691.png,-0.06,20
images/img_2025-06-21_10-23-59-397.png,-0.06,20
images/img_2025-06-21_10-15-10-119.png,-0.06,20
images/img_2025-06-21_10-37-39-464.png,-0.06,20
images/img_2025-06-21_10-16-04-602.png,-0.06,20
images/img_2025-06-21_10-37-48-293.png,-0.06,20
images/img_2025-06-21_10-26-35-050.png,-0.06,20
images/img_2025-06-21_10-26-36-289.png,-0.06,20
images/img_2025-06-21_10-26-37-167.png,-0.06,20
images/img_2025-06-21_10-36-40-865.png,-0.06,20
images/img_2025-06-21_10-16-04-639.png,-0.06,20
images/img_2025-06-21_10-23-52-617.png,-0.06,20
images/img_2025-06-21_10-25-40-752.png,-0.06,20
images/img_2025-06-21_10-37-51-975.png,-0.06,20
images/img_2025-06-21_10-37-48-195.png,-0.06,20
images/img_2025-06-21_10-37-39-822.png,-0.06,20
images/img_2025-06-21_10-35-17-104.png,-0.06,20
images/img_2025-06-21_10-14-58-299.png,-0.06,20
images/img_2025-06-21_10-36-48-464.png,-0.06,20
images/img_2025-06-21_10-26-36-389.png,-0.06,20
images/img_2025-06-21_10-26-40-376.png,-0.06,20
images/img_2025-06-21_10-35-16-724.png,-0.06,20
images/img_2025-06-21_10-26-48-066.png,-0.06,20
images/img_2025-06-21_10-16-02-039.png,-0.06,20
images/img_2025-06-21_10-37-49-283.png,-0.06,20
images/img_2025-06-21_10-37-47-263.png,-0.06,20
images/img_2025-06-21_10-37-45-413.png,-0.06,20
images/img_2025-06-21_10-26-38-601.png,-0.06,20
images/img_2025-06-21_10-37-38-163.png,-0.06,20
images/img_2025-06-21_10-26-34-867.png,-0.06,20
images/img_2025-06-21_10-37-42-887.png,-0.06,20
images/img_2025-06-21_10-37-47-643.png,-0.06,20
images/img_2025-06-21_10-16-00-550.png,-0.06,20
images/img_2025-06-21_10-26-48-086.png,-0.06,20
images/img_2025-06-21_10-37-47-946.png,-0.06,20
images/img_2025-06-21_10-36-40-514.png,-0.06,20
images/img_2025-06-21_10-25-30-622.png,-0.06,20
images/img_2025-06-21_10-26-37-386.png,-0.06,20
images/img_2025-06-21_10-26-35-826.png,-0.06,20
images/img_2025-06-21_10-26-44-486.png,-0.06,20
images/img_2025-06-21_10-15-09-951.png,-0.06,20
images/img_2025-06-21_10-25-40-602.png,-0.06,20
images/img_2025-06-21_10-23-52-717.png,-0.06,20
images/img_2025-06-21_10-37-42-187.png,-0.06,20
images/img_2025-06-21_10-26-35-716.png,-0.06,20
images/img_2025-06-21_10-26-40-316.png,-0.06,20
images/img_2025-06-21_10-23-52-789.png,-0.06,20
images/img_2025-06-21_10-37-38-983.png,-0.06,20
images/img_2025-06-21_10-37-42-773.png,-0.06,20
images/img_2025-06-21_10-16-01-201.png,-0.06,20
images/img_2025-06-21_10-36-40-001.png,-0.06,20
images/img_2025-06-21_10-23-52-657.png,-0.06,20
images/img_2025-06-21_10-37-44-793.png,-0.06,20
images/img_2025-06-21_10-37-38-187.png,-0.06,20
images/img_2025-06-21_10-26-36-711.png,-0.06,20
images/img_2025-06-21_10-36-39-575.png,-0.06,20
images/img_2025-06-21_10-37-48-497.png,-0.06,20
images/img_2025-06-21_10-26-36-603.png,-0.06,20
images/img_2025-06-21_10-37-52-023.png,-0.06,20
images/img_2025-06-21_10-35-16-644.png,-0.06,20
images/img_2025-06-21_10-16-00-251.png,-0.06,20
images/img_2025-06-21_10-16-03-183.png,-0.06,20
images/img_2025-06-21_10-37-40-049.png,-0.06,20
images/img_2025-06-21_10-16-04-944.png,-0.06,20
images/img_2025-06-21_10-37-42-356.png,-0.06,20
images/img_2025-06-21_10-16-01-021.png,-0.06,20
images/img_2025-06-21_10-36-40-063.png,-0.06,20
images/img_2025-06-21_10-26-40-344.png,-0.06,20
images/img_2025-06-21_10-26-40-945.png,-0.06,20
images/img_2025-06-21_10-36-40-288.png,-0.06,20
images/img_2025-06-21_10-37-38-643.png,-0.06,20
images/img_2025-06-21_10-26-36-338.png,-0.06,20
images/img_2025-06-21_10-16-12-069.png,-0.06,20
images/img_2025-06-21_10-37-38-715.png,-0.06,20
images/img_2025-06-21_10-16-03-659.png,-0.06,20
images/img_2025-06-21_10-36-40-833.png,-0.06,20
images/img_2025-06-21_10-26-40-026.png,-0.06,20
images/img_2025-06-21_10-16-04-333.png,-0.06,20
images/img_2025-06-21_10-16-04-896.png,-0.06,20
images/img_2025-06-21_10-37-47-568.png,-0.06,20
images/img_2025-06-21_10-26-35-158.png,-0.06,20
images/img_2025-06-21_10-26-51-396.png,-0.06,20
images/img_2025-06-21_10-36-40-093.png,-0.06,20
images/img_2025-06-21_10-37-42-556.png,-0.06,20
images/img_2025-06-21_10-37-37-388.png,-0.06,20
images/img_2025-06-21_10-37-42-723.png,-0.06,20
images/img_2025-06-21_10-37-43-573.png,-0.06,20
images/img_2025-06-21_10-37-47-763.png,-0.06,20
images/img_2025-06-21_10-25-40-737.png,-0.06,20
images/img_2025-06-21_10-37-37-454.png,-0.06,20
images/img_2025-06-21_10-16-01-069.png,-0.06,20
images/img_2025-06-21_10-37-43-543.png,-0.06,20
images/img_2025-06-21_10-37-37-903.png,-0.06,20
images/img_2025-06-21_10-25-30-957.png,-0.06,20
images/img_2025-06-21_10-37-49-067.png,-0.06,20
images/img_2025-06-21_10-26-34-586.png,-0.06,20
images/img_2025-06-21_10-36-40-013.png,-0.06,20
images/img_2025-06-21_10-15-59-969.png,-0.06,20
images/img_2025-06-21_10-15-10-099.png,-0.06,20
images/img_2025-06-21_10-37-37-873.png,-0.06,20
images/img_2025-06-21_10-16-02-651.png,-0.06,20
images/img_2025-06-21_10-16-00-405.png,-0.06,20
images/img_2025-06-21_10-37-46-962.png,-0.06,20
images/img_2025-06-21_10-26-35-460.png,-0.06,20
images/img_2025-06-21_10-37-48-043.png,-0.06,20
images/img_2025-06-21_10-26-40-731.png,-0.06,20
images/img_2025-06-21_10-37-42-493.png,-0.06,20
images/img_2025-06-21_10-26-43-616.png,-0.06,20
images/img_2025-06-21_10-13-28-360.png,-0.0625,20
images/img_2025-06-21_10-25-40-511.png,-0.06,20
images/img_2025-06-21_10-26-38-749.png,-0.06,20
images/img_2025-06-21_10-37-48-699.png,-0.06,20
images/img_2025-06-21_10-37-47-293.png,-0.06,20
images/img_2025-06-21_10-36-41-143.png,-0.06,20
images/img_2025-06-21_10-23-52-177.png,-0.06,20
images/img_2025-06-21_10-26-43-876.png,-0.06,20
images/img_2025-06-21_10-16-00-519.png,-0.06,20
images/img_2025-06-21_10-16-00-679.png,-0.06,20
images/img_2025-06-21_10-26-36-986.png,-0.06,20
images/img_2025-06-21_10-37-44-733.png,-0.06,20
images/img_2025-06-21_10-37-42-623.png,-0.06,20
images/img_2025-06-21_10-16-01-659.png,-0.06,20
images/img_2025-06-21_10-16-03-515.png,-0.06,20
images/img_2025-06-21_10-26-39-823.png,-0.06,20
images/img_2025-06-21_10-37-38-883.png,-0.06,20
images/img_2025-06-21_10-37-45-333.png,-0.06,20
images/img_2025-06-21_10-26-44-586.png,-0.06,20
images/img_2025-06-21_10-16-12-047.png,-0.06,20
images/img_2025-06-21_10-16-04-181.png,-0.06,20
images/img_2025-06-21_10-37-38-343.png,-0.06,20
images/img_2025-06-21_10-37-39-949.png,-0.06,20
images/img_2025-06-21_10-26-39-750.png,-0.06,20
images/img_2025-06-21_10-26-43-728.png,-0.06,20
images/img_2025-06-21_10-37-52-117.png,-0.06,20
images/img_2025-06-21_10-16-00-752.png,-0.06,20
images/img_2025-06-21_10-25-30-407.png,-0.06,20
images/img_2025-06-21_10-16-00-784.png,-0.06,20
images/img_2025-06-21_10-35-16-998.png,-0.06,20
images/img_2025-06-21_10-14-58-359.png,-0.06,20
images/img_2025-06-21_10-37-45-583.png,-0.06,20
images/img_2025-06-21_10-26-40-106.png,-0.06,20
images/img_2025-06-21_10-26-37-556.png,-0.06,20
images/img_2025-06-21_10-23-59-239.png,-0.06,20
images/img_2025-06-21_10-36-39-703.png,-0.06,20
images/img_2025-06-21_10-37-45-373.png,-0.06,20
images/img_2025-06-21_10-16-03-919.png,-0.06,20
images/img_2025-06-21_10-26-34-151.png,-0.06,20
images/img_2025-06-21_10-26-36-126.png,-0.06,20
images/img_2025-06-21_10-23-52-412.png,-0.06,20
images/img_2025-06-21_10-26-44-411.png,-0.06,20
images/img_2025-06-21_10-26-37-901.png,-0.06,20
images/img_2025-06-21_10-37-44-989.png,-0.06,20
images/img_2025-06-21_10-26-39-732.png,-0.06,20
images/img_2025-06-21_10-36-40-954.png,-0.06,20
images/img_2025-06-21_10-36-39-824.png,-0.06,20
images/img_2025-06-21_10-26-34-996.png,-0.06,20
images/img_2025-06-21_10-25-30-439.png,-0.06,20
images/img_2025-06-21_10-23-59-154.png,-0.06,20
images/img_2025-06-21_10-13-27-780.png,-0.0625,20
images/img_2025-06-21_10-13-32-720.png,-0.0625,20
images/img_2025-06-21_10-26-44-288.png,-0.06,20
images/img_2025-06-21_10-35-08-139.png,-0.06,20
images/img_2025-06-21_10-37-39-023.png,-0.06,20
images/img_2025-06-21_10-23-59-220.png,-0.06,20
images/img_2025-06-21_10-26-44-536.png,-0.06,20
images/img_2025-06-21_10-26-39-846.png,-0.06,20
images/img_2025-06-21_10-37-39-713.png,-0.06,20
images/img_2025-06-21_10-16-04-819.png,-0.06,20
images/img_2025-06-21_10-26-47-716.png,-0.06,20
images/img_2025-06-21_10-26-39-622.png,-0.06,20
images/img_2025-06-21_10-37-44-577.png,-0.06,20
images/img_2025-06-21_10-23-52-290.png,-0.06,20
images/img_2025-06-21_10-26-36-956.png,-0.06,20
images/img_2025-06-21_10-26-39-316.png,-0.06,20
images/img_2025-06-21_10-37-42-383.png,-0.06,20
images/img_2025-06-21_10-37-48-747.png,-0.06,20
images/img_2025-06-21_10-26-44-506.png,-0.06,20
images/img_2025-06-21_10-36-41-310.png,-0.06,20
images/img_2025-06-21_10-26-47-816.png,-0.06,20
images/img_2025-06-21_10-36-41-071.png,-0.06,20
images/img_2025-06-21_10-37-40-013.png,-0.06,20
images/img_2025-06-21_10-35-16-751.png,-0.06,20
images/img_2025-06-21_10-26-40-066.png,-0.06,20
images/img_2025-06-21_10-37-44-833.png,-0.06,20
images/img_2025-06-21_10-15-09-995.png,-0.06,20
images/img_2025-06-21_10-26-44-076.png,-0.06,20
images/img_2025-06-21_10-26-39-516.png,-0.06,20
images/img_2025-06-21_10-37-48-063.png,-0.06,20
images/img_2025-06-21_10-37-45-313.png,-0.06,20
images/img_2025-06-21_10-16-01-829.png,-0.06,20
images/img_2025-06-21_10-26-51-446.png,-0.06,20
images/img_2025-06-21_10-16-00-439.png,-0.06,20
images/img_2025-06-21_10-26-35-358.png,-0.06,20
images/img_2025-06-21_10-16-04-749.png,-0.06,20
images/img_2025-06-21_10-16-02-232.png,-0.06,20
images/img_2025-06-21_10-26-37-036.png,-0.06,20
images/img_2025-06-21_10-25-30-726.png,-0.06,20
images/img_2025-06-21_10-16-00-909.png,-0.06,20
images/img_2025-06-21_10-26-48-133.png,-0.06,20
images/img_2025-06-21_10-26-34-446.png,-0.06,20
images/img_2025-06-21_10-23-59-327.png,-0.06,20
images/img_2025-06-21_10-35-17-562.png,-0.06,20
images/img_2025-06-21_10-26-36-690.png,-0.06,20
images/img_2025-06-21_10-26-51-616.png,-0.06,20
images/img_2025-06-21_10-26-38-843.png,-0.06,20
images/img_2025-06-21_10-37-44-603.png,-0.06,20
images/img_2025-06-21_10-36-41-023.png,-0.06,20
images/img_2025-06-21_10-26-39-366.png,-0.06,20
images/img_2025-06-21_10-35-17-574.png,-0.06,20
images/img_2025-06-21_10-26-35-436.png,-0.06,20
images/img_2025-06-21_10-25-31-055.png,-0.06,20
images/img_2025-06-21_10-26-36-906.png,-0.06,20
images/img_2025-06-21_10-16-00-573.png,-0.06,20
images/img_2025-06-21_10-26-37-506.png,-0.06,20
images/img_2025-06-21_10-16-01-451.png,-0.06,20
images/img_2025-06-21_10-36-39-607.png,-0.06,20
images/img_2025-06-21_10-36-40-194.png,-0.06,20
images/img_2025-06-21_10-37-45-243.png,-0.06,20
images/img_2025-06-21_10-37-40-385.png,-0.06,20
images/img_2025-06-21_10-37-39-543.png,-0.06,20
images/img_2025-06-21_10-26-39-156.png,-0.06,20
images/img_2025-06-21_10-16-03-869.png,-0.06,20
images/img_2025-06-21_10-26-39-986.png,-0.06,20
images/img_2025-06-21_10-25-30-696.png,-0.06,20
images/img_2025-06-21_10-16-01-960.png,-0.06,20
images/img_2025-06-21_10-26-40-666.png,-0.06,20
images/img_2025-06-21_10-26-44-214.png,-0.06,20
images/img_2025-06-21_10-26-39-591.png,-0.06,20
images/img_2025-06-21_10-26-38-182.png,-0.06,20
images/img_2025-06-21_10-26-34-317.png,-0.06,20
images/img_2025-06-21_10-26-34-606.png,-0.06,20
images/img_2025-06-21_10-23-52-319.png,-0.06,20
images/img_2025-06-21_10-37-43-065.png,-0.06,20
images/img_2025-06-21_10-26-40-224.png,-0.06,20
images/img_2025-06-21_10-37-37-689.png,-0.06,20
images/img_2025-06-21_10-37-44-945.png,-0.06,20
images/img_2025-06-21_10-16-02-684.png,-0.06,20
images/img_2025-06-21_10-26-44-156.png,-0.06,20
images/img_2025-06-21_10-26-34-711.png,-0.06,20
images/img_2025-06-21_10-37-40-069.png,-0.06,20
images/img_2025-06-21_10-26-34-389.png,-0.06,20
images/img_2025-06-21_10-35-17-444.png,-0.06,20
images/img_2025-06-21_10-27-19-808.png,-0.0625,20
images/img_2025-06-21_10-15-10-069.png,-0.06,20
images/img_2025-06-21_10-16-03-419.png,-0.06,20
images/img_2025-06-21_10-23-51-977.png,-0.06,20
images/img_2025-06-21_10-25-30-657.png,-0.06,20
images/img_2025-06-21_10-37-45-473.png,-0.06,20
images/img_2025-06-21_10-26-34-890.png,-0.06,20
images/img_2025-06-21_10-37-43-016.png,-0.06,20
images/img_2025-06-21_10-37-39-293.png,-0.06,20
images/img_2025-06-21_10-36-40-773.png,-0.06,20
images/img_2025-06-21_10-26-37-236.png,-0.06,20
images/img_2025-06-21_10-26-37-066.png,-0.06,20
images/img_2025-06-21_10-35-16-834.png,-0.06,20
images/img_2025-06-21_10-26-43-780.png,-0.06,20
images/img_2025-06-21_10-16-00-734.png,-0.06,20
images/img_2025-06-21_10-37-38-113.png,-0.06,20
images/img_2025-06-21_10-37-45-003.png,-0.06,20
images/img_2025-06-21_10-37-48-628.png,-0.06,20
images/img_2025-06-21_10-23-52-129.png,-0.06,20
images/img_2025-06-21_10-37-37-503.png,-0.06,20
images/img_2025-06-21_10-25-30-805.png,-0.06,20
images/img_2025-06-21_10-37-39-665.png,-0.06,20
images/img_2025-06-21_10-16-04-979.png,-0.06,20
images/img_2025-06-21_10-16-11-813.png,-0.06,20
images/img_2025-06-21_10-26-36-800.png,-0.06,20
images/img_2025-06-21_10-26-44-338.png,-0.06,20
images/img_2025-06-21_10-25-30-597.png,-0.06,20
images/img_2025-06-21_10-26-34-678.png,-0.06,20
images/img_2025-06-21_10-37-46-983.png,-0.06,20
images/img_2025-06-21_10-37-48-137.png,-0.06,20
images/img_2025-06-21_10-23-52-007.png,-0.06,20
images/img_2025-06-21_10-37-37-709.png,-0.06,20
images/img_2025-06-21_10-26-38-368.png,-0.06,20
images/img_2025-06-21_10-16-00-889.png,-0.06,20
images/img_2025-06-21_10-16-01-499.png,-0.06,20
images/img_2025-06-21_10-15-59-809.png,-0.06,20
images/img_2025-06-21_10-36-39-686.png,-0.06,20
images/img_2025-06-21_10-23-52-272.png,-0.06,20
images/img_2025-06-21_10-16-04-501.png,-0.06,20
images/img_2025-06-21_10-36-40-674.png,-0.06,20
images/img_2025-06-21_10-35-17-244.png,-0.06,20
images/img_2025-06-21_10-26-36-869.png,-0.06,20
images/img_2025-06-21_10-16-01-051.png,-0.06,20
images/img_2025-06-21_10-16-01-219.png,-0.06,20
images/img_2025-06-21_10-36-41-213.png,-0.06,20
images/img_2025-06-21_10-16-01-169.png,-0.06,20
images/img_2025-06-21_10-26-38-466.png,-0.06,20
images/img_2025-06-21_10-37-37-484.png,-0.06,20
images/img_2025-06-21_10-35-16-934.png,-0.06,20
images/img_2025-06-21_10-37-44-523.png,-0.06,20
images/img_2025-06-21_10-26-36-742.png,-0.06,20
images/img_2025-06-21_10-26-39-696.png,-0.06,20
images/img_2025-06-21_10-26-34-552.png,-0.06,20
images/img_2025-06-21_10-26-35-659.png,-0.06,20
images/img_2025-06-21_10-13-31-435.png,-0.0625,20
images/img_2025-06-21_10-25-30-756.png,-0.06,20
images/img_2025-06-21_10-26-40-186.png,-0.06,20
images/img_2025-06-21_10-16-01-769.png,-0.06,20
images/img_2025-06-21_10-16-01-589.png,-0.06,20
images/img_2025-06-21_10-26-37-699.png,-0.06,20
images/img_2025-06-21_10-36-40-816.png,-0.06,20
images/img_2025-06-21_10-25-30-855.png,-0.06,20
images/img_2025-06-21_10-37-48-923.png,-0.06,20
images/img_2025-06-21_10-27-20-628.png,-0.0625,20
images/img_2025-06-21_10-37-47-433.png,-0.06,20
images/img_2025-06-21_10-23-52-837.png,-0.06,20
images/img_2025-06-21_10-26-48-036.png,-0.06,20
images/img_2025-06-21_10-23-52-427.png,-0.06,20
images/img_2025-06-21_10-26-48-016.png,-0.06,20
images/img_2025-06-21_10-16-11-881.png,-0.06,20
images/img_2025-06-21_10-26-37-666.png,-0.06,20
images/img_2025-06-21_10-16-02-900.png,-0.06,20
images/img_2025-06-21_10-37-47-664.png,-0.06,20
images/img_2025-06-21_10-37-47-353.png,-0.06,20
images/img_2025-06-21_10-35-16-979.png,-0.06,20
images/img_2025-06-21_10-16-02-170.png,-0.06,20
images/img_2025-06-21_10-37-48-843.png,-0.06,20
images/img_2025-06-21_10-26-39-061.png,-0.06,20
images/img_2025-06-21_10-23-52-029.png,-0.06,20
images/img_2025-06-21_10-26-38-232.png,-0.06,20
images/img_2025-06-21_10-23-59-135.png,-0.06,20
images/img_2025-06-21_10-37-38-323.png,-0.06,20
images/img_2025-06-21_10-13-35-096.png,-0.0625,20
images/img_2025-06-21_10-26-37-406.png,-0.06,20
images/img_2025-06-21_10-16-04-282.png,-0.06,20
images/img_2025-06-21_10-36-39-886.png,-0.06,20
images/img_2025-06-21_10-26-35-136.png,-0.06,20
images/img_2025-06-21_10-16-01-151.png,-0.06,20
images/img_2025-06-21_10-26-35-688.png,-0.06,20
images/img_2025-06-21_10-26-39-486.png,-0.06,20
images/img_2025-06-21_10-36-48-344.png,-0.06,20
images/img_2025-06-21_10-37-48-394.png,-0.06,20
images/img_2025-06-21_10-16-11-913.png,-0.06,20
images/img_2025-06-21_10-26-36-164.png,-0.06,20
images/img_2025-06-21_10-16-04-689.png,-0.06,20
images/img_2025-06-21_10-37-39-073.png,-0.06,20
images/img_2025-06-21_10-35-17-204.png,-0.06,20
images/img_2025-06-21_10-36-39-797.png,-0.06,20
images/img_2025-06-21_10-16-05-139.png,-0.06,20
images/img_2025-06-21_10-37-47-523.png,-0.06,20
images/img_2025-06-21_10-37-39-223.png,-0.06,20
images/img_2025-06-21_10-35-17-599.png,-0.06,20
images/img_2025-06-21_10-37-43-143.png,-0.06,20
images/img_2025-06-21_10-16-03-739.png,-0.06,20
images/img_2025-06-21_10-37-48-577.png,-0.06,20
images/img_2025-06-21_10-26-39-786.png,-0.06,20
images/img_2025-06-21_10-26-39-122.png,-0.06,20
images/img_2025-06-21_10-26-43-949.png,-0.06,20
images/img_2025-06-21_10-26-37-191.png,-0.06,20
images/img_2025-06-21_10-26-37-867.png,-0.06,20
images/img_2025-06-21_10-37-52-053.png,-0.06,20
images/img_2025-06-21_10-13-33-272.png,-0.0625,20
images/img_2025-06-21_10-26-36-850.png,-0.06,20
images/img_2025-06-21_10-16-03-169.png,-0.06,20
images/img_2025-06-21_10-35-17-534.png,-0.06,20
images/img_2025-06-21_10-26-34-756.png,-0.06,20
images/img_2025-06-21_10-37-45-263.png,-0.06,20
images/img_2025-06-21_10-16-05-039.png,-0.06,20
images/img_2025-06-21_10-25-40-647.png,-0.06,20
images/img_2025-06-21_10-26-44-111.png,-0.06,20
images/img_2025-06-21_10-26-39-926.png,-0.06,20
images/img_2025-06-21_10-37-42-653.png,-0.06,20
images/img_2025-06-21_10-26-37-326.png,-0.06,20
images/img_2025-06-21_10-36-40-973.png,-0.06,20
images/img_2025-06-21_10-36-40-313.png,-0.06,20
images/img_2025-06-21_10-26-37-956.png,-0.06,20
images/img_2025-06-21_10-37-43-213.png,-0.06,20
images/img_2025-06-21_10-35-17-298.png,-0.06,20
